Well_ID,Station_Name,Division,District,Division Order,Circle,Taluk,Firka,Village,Well_Depth_m,Ht_Of_Ms_Pt_m,Water_level_BGL,Station_Type,Date,Month,Latitude,Longitude
63535,Andipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Sankarandampalayam,Andipalayam,9.45,0.53,3.11,OB,4/3/2023,Apr-2023,10.86869,77.65248
63536,Erichinampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kannivadi,Erichinampalayam,24.95,0.61,5.59,OB,4/3/2023,Apr-2023,10.84063,77.74396
63537,Muthunaickken Valasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kannivadi,Muthunaickken Valasu,19.6,0.79,1.14,OB,4/3/2023,Apr-2023,10.90575,77.74533
63539,Nathamvalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Uthiyur,Nathamvalasu,19.42,0.9,8.4,OB,4/5/2023,Apr-2023,10.9214,77.4517
63540,Kadaiyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Kadaiyur,6.86,0.79,4.29,OB,4/5/2023,Apr-2023,10.98683,77.51771
63541,Olapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Olapalayam,21.3,0.69,4.61,OB,4/5/2023,Apr-2023,10.96158,77.6449
63542,Vellakoil,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Vellakoil,19.8,0.79,1.51,OB,4/3/2023,Apr-2023,10.94572,77.71556
63543,Puliyampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Sankarandampalayam,Puliyampatti,48.6,0.84,2.94,OB,4/3/2023,Apr-2023,10.84095,77.63428
63544,Nattarmangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kannivadi,Nattarmangalam,14.95,0.95,3.61,OB,4/3/2023,Apr-2023,10.83149,77.72065
63545,Mangalampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Alangiyam,Mangalampalayam,14.6,0.68,5.52,OB,4/6/2023,Apr-2023,10.70833,77.55499
63546,Chinnkampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Alangiyam,Chinnkampalayam,24.3,0.72,4.65,OB,4/6/2023,Apr-2023,10.70674,77.45926
63547,Kullakalipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Sankarandampalayam,Kullakalipalayam,22.25,0.68,2.44,OB,4/6/2023,Apr-2023,10.80548,77.5581
63548,Utchanavalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Utchanavalasu,16.95,0.87,4.49,OB,4/3/2023,Apr-2023,10.72008,77.65834
63549,Chinnamolarpatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Chinnamolarpatti,17.55,0.82,16.18,OB,4/6/2023,Apr-2023,10.76812,77.40901
63551,Karuppampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Karuppampalayam,8.37,0.8,2,OB,4/6/2023,Apr-2023,10.77887,77.59164
63552,Sri Rangakavundanpudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Sri Rangakavundanpudur,17.9,1.05,4.75,OB,4/3/2023,Apr-2023,10.73941,77.6395
63553,Nallur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Nallur,15.9,1.4,6,OB,4/6/2023,Apr-2023,10.7524,77.34238
63554,Kangeyanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,,Kangeyanpalayam,48.1,0.8,2.63,OB,4/6/2023,Apr-2023,10.63294,77.41986
63558,Ganapathipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Ganapathipalayam,13.22,0.9,4.62,OB,4/5/2023,Apr-2023,10.85685,77.40789
63559,Ramapattinam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Ramapattinam,23.4,1.1,3.73,OB,4/3/2023,Apr-2023,10.66738,77.73657
63560,Veeranampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Veeranampalayam,20.65,0.9,4.73,OB,4/5/2023,Apr-2023,10.98421,77.59146
63561,Melapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Melapalayam,14.93,0.9,5.42,OB,4/5/2023,Apr-2023,11.06156,77.66892
63562,Erukkalankattupudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Erukkalankattupudur,21.12,0.8,5,OB,4/5/2023,Apr-2023,11.02916,77.52938
63563,Kavilipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Kavilipalayam,16.9,0.66,4.7,OB,4/6/2023,Apr-2023,10.89642,77.64372
63564,Poosarivalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Poosarivalasu,23.9,0.83,3.53,OB,4/5/2023,Apr-2023,10.97219,77.65297
63565,Udaiyam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Udaiyam,18.76,0.89,2.51,OB,4/3/2023,Apr-2023,11.02691,77.78254
63566,Velayuthampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Sankarandampalayam,Velayuthampalayam,19.42,0.9,14.4,OB,4/6/2023,Apr-2023,10.91679,77.58349
63567,Valasupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Uthiyur,Valasupalayam,27.65,0.87,6.85,OB,4/5/2023,Apr-2023,10.88477,77.54708
63568,Padiyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Padiyur,15.1,0.77,12.98,OB,4/5/2023,Apr-2023,11.06349,77.49098
63569,Nathakadiyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Nathakadiyur,19.2,1.14,2.24,OB,4/5/2023,Apr-2023,11.08813,77.6646
63570,Maranampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Maranampalayam,23.1,0.78,3.26,OB,4/5/2023,Apr-2023,11.05471,77.61704
63571,Vavipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Vavipalayam,24.1,0.88,5.17,OB,4/5/2023,Apr-2023,11.07291,77.60658
63572,Chettipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Chettipalayam,21.4,0.75,5.67,OB,4/3/2023,Apr-2023,11.02578,77.67176
63573,Muthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Muthur,26.3,0.81,3.49,OB,4/3/2023,Apr-2023,11.04606,77.73394
63574,Velayuthampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Velayuthampalayam,9.95,0.94,2.06,OB,4/3/2023,Apr-2023,11.07984,77.74539
63576,Sivanmalai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Sivanmalai,28.95,0.85,18.75,OB,4/5/2023,Apr-2023,11.03294,77.5348
63577,Neickaranpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Neickaranpalayam,31.21,1.2,3.45,OB,4/6/2023,Apr-2023,11.03092,77.56821
63578,Chellappampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Chellappampalayam,24.3,1,5.86,OB,4/5/2023,Apr-2023,11.08628,77.5284
63579,Pappini,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Pappini,19.4,1.35,4.97,OB,4/5/2023,Apr-2023,11.02519,77.63088
63580,Vellakoil,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Vellakoil,22.35,0.7,1.1,OB,4/3/2023,Apr-2023,10.94587,77.71586
63581,Kangeyam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Kangeyam,24.9,0.87,6.36,OB,4/5/2023,Apr-2023,11.00492,77.56114
63582,Sedankalipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Sedankalipalayam,21.6,0.75,5.35,OB,4/6/2023,Apr-2023,10.96036,77.57364
63583,Palayapudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Palayapudur,19.3,0.75,4.48,OB,4/5/2023,Apr-2023,10.95139,77.60381
63584,Puvanallur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Puvanallur,17.65,0.73,3.42,OB,4/6/2023,Apr-2023,10.9213,77.59792
63586,Pachakavandan Valasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Pachakavandan Valasu,18.2,0.77,4.53,OB,4/3/2023,Apr-2023,10.91577,77.68385
63587,Thasanaickenpatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Thasanaickenpatti,25.17,0.87,2.96,OB,4/3/2023,Apr-2023,10.89829,77.67133
63589,Sivagiripudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Sivagiripudur,22.7,0.9,21.8,OB,4/5/2023,Apr-2023,11.08724,77.47574
63590,Veppampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Veppampalayam,23.15,0.8,6.7,OB,4/3/2023,Apr-2023,10.98676,77.69144
63591,Sundaradivalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kannivadi,Sundaradivalasu,12,0.9,0.17,OB,4/3/2023,Apr-2023,10.89324,77.75403
63592,Mottakalivalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kannivadi,Mottakalivalasu,12.1,1.1,6,OB,4/3/2023,Apr-2023,10.87858,77.74283
63593,Mangalpatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Mangalpatti,17.95,0.7,6.75,OB,4/3/2023,Apr-2023,11.01048,77.75433
63594,Goundampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Uthiyur,Goundampalayam,22.3,0.9,4.38,OB,4/5/2023,Apr-2023,10.9145,77.48364
63595,Kadalaikattupudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Kangeyam,Kadalaikattupudur,21.12,0.8,4.46,OB,4/5/2023,Apr-2023,10.97509,77.5132
63596,Pdupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Uthiyur,Pdupalayam,23.2,0.75,7.91,OB,4/5/2023,Apr-2023,10.93002,77.53274
63801,Ramachandrapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Pethappampatti,Ramachandrapuram,26.8,1,6.9,OB,4/10/2023,Apr-2023,10.72877,77.17242
63802,Ammapatty,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Gudimangalam,Ammapatty,21.1,0.75,6.15,OB,4/10/2023,Apr-2023,10.73395,77.24716
63803,Velayuthagoundampudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Gudimangalam,Velayuthagoundampudur,15.4,0.8,8.7,OB,4/10/2023,Apr-2023,10.72945,77.2802
63804A,Gudimangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Gudimangalam,Gudimangalam,25.2,0.8,3.3,OB,4/10/2023,Apr-2023,10.69538,77.28161
63805,Ponneri,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Gudimangalam,Ponneri,13.2,0.85,4.25,OB,4/10/2023,Apr-2023,10.63708,77.2662
63806,Kongalnagaram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Pethappampatti,Kongalnagaram,13.2,0.08,1.92,OB,4/10/2023,Apr-2023,10.67783,77.20148
63807,Puduppalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Pethappampatti,Puduppalayam,22.5,0.8,4.4,OB,4/10/2023,Apr-2023,10.67545,77.15948
63808,Devanampudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Devanampudur,17.1,0.8,5.3,OB,4/11/2023,Apr-2023,10.54862,77.08979
63809 A,Salaiyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Salaiyur,20.6,0.8,14.4,OB,4/11/2023,Apr-2023,10.55433,77.14124
63810,Chinnapoolankinar,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Udumalpet,Chinnapoolankinar,15.7,1,2,OB,4/11/2023,Apr-2023,10.59255,77.20169
63811,Udumalpet,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Udumalpet,Udumalpet,17.8,0.85,3.45,OB,4/10/2023,Apr-2023,10.57604,77.24003
63812A,Pallapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Pallapalayam,13,1.1,0.3,OB,4/12/2023,Apr-2023,10.52803,77.2119
63813,Dhali,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Dhali,8,1,0.8,OB,4/12/2023,Apr-2023,10.5116,77.18946
63814,Kurichikottai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Kurichikottai,8,1,3.5,OB,4/12/2023,Apr-2023,10.50834,77.2274
63815,Manupatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Manupatti,8.7,0.5,4,OB,12-4-2023,Apr-2023,10.46996,77.23774
63816,Perisanampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Perisanampatti,13,0.75,3.15,OB,4/10/2023,Apr-2023,10.49798,77.29457
63817A,Komaralingam East,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Komaralingam East,7.6,0.8,2.2,OB,10-4-2023,Apr-2023,10.48812,77.35582
63818A,Neelambur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Madathukulam,Neelambur,13.5,0.75,4.55,OB,10-4-2023,Apr-2023,10.54556,77.36385
63819,Karatholuvu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Karatholuvu,8,0.65,4.25,OB,4/10/2023,Apr-2023,10.62453,77.37462
63820A,Thungavi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Thungavi,18.5,0.75,8.15,OB,10-4-2023,Apr-2023,10.62603,77.32942
63821,Palappampatty,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Udumalpet,Palappampatty,18.1,0.85,6.15,OB,10-04-2023,Apr-2023,10.57877,77.29888
63822,Sangamanaickenpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Pethappampatti,Sangamanaickenpalayam,16.3,0.75,5.35,OB,4/10/2023,Apr-2023,10.77483,77.18452
63823,Maivadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Maivadi,10.1,0.85,2.85,OB,10-04-2023,Apr-2023,10.5983,77.31758
63824,Poolavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Gudimangalam,Poolavadi,19.3,0.5,2.9,OB,10-04-2023,Apr-2023,10.74049,77.30869
63825,Pukkulam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Gudimangalam,Pukkulam,24.5,0.7,5.4,OB,4/10/2023,Apr-2023,10.63265,77.24213
63826,Kaniyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Kaniyur,15.2,0.7,1.3,OB,10-04-2023,Apr-2023,10.60432,77.37741
63827,Ilalayamuthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Ilalayamuthur,18.5,0.8,2.9,OB,10-04-2023,Apr-2023,10.48281,77.29407
63828,Kannamanaickanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Udumalpet,Kannamanaickanur,24.5,0.85,4.25,OB,4/10/2023,Apr-2023,10.55454,77.26737
63829,Kallapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Kallapuram,8.7,0.9,1.8,OB,4/12/2023,Apr-2023,10.43529,77.29073
63830,Kuralkuttai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Kuralkuttai,25.5,0.8,6.4,OB,4/12/2023,Apr-2023,10.54375,77.24588
63831,Deepalapatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Deepalapatti,14.3,0.7,6.9,OB,4/12/2023,Apr-2023,10.53223,77.15592
63832,Periya Valavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Periya Valavadi,19.8,0.8,5.3,OB,4/12/2023,Apr-2023,10.54776,77.18281
HP II-03,Rakkiyapalyam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Rakkiyapalyam,65,0.6,10.8,PZ,4/7/2023,Apr-2023,11.16021,77.28704
HP-II-02,Mangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Mangalam,56,0.6,11.6,PZ,4/7/2023,Apr-2023,11.0976,77.27075
HP1CBE05(A),Venkitapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Venkitapuram,130,0.6,8.6,PZ,4/6/2023,Apr-2023,10.95591,77.25878
HP1CTR04,Pulliappampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Pulliappampalayam,38.6,0.6,-0.6,PZ,4/6/2023,Apr-2023,10.9345,77.27732
HP1CTR08(A),Muthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Muthur,125,0.6,4.7,PZ,4/6/2023,Apr-2023,10.87693,77.29602
HP1CTR12,Pudupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Pethappampatti,Pudupalayam,70,0.6,-0.6,PZ,4/10/2023,Apr-2023,10.67473,77.15384
HP1CTR13,Gudimangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Gudimangalam,Gudimangalam,70,0.6,-0.6,PZ,4/10/2023,Apr-2023,10.68679,77.28379
HP1ETR10,Vellakoil,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Vellakoil,60,0.6,0.58,PZ,4/3/2023,Apr-2023,10.94704,77.71176
HP1ETR11,Timmanaickanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Timmanaickanpalayam,33.8,0.6,-0.6,PZ,4/11/2023,Apr-2023,11.15063,77.42294
HP1ETR13A,Vellaravelli,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Vellaravelli,49.3,0.6,9.6,PZ,4/11/2023,Apr-2023,11.26724,77.45352
HP2CTR02,Sevur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Sevur,38.6,0.6,9.9,PZ,4/7/2023,Apr-2023,11.24485,77.23774
HP2CTR04,Thathanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Thathanur,65,0.6,8.9,PZ,4/7/2023,Apr-2023,11.31948,77.28231
HP2CTR12,Samalapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Samalapuram,65,0.6,1.8,PZ,4/10/2023,Apr-2023,11.08608,77.21413
HP2CTR16,K.Ayyampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Karadivavi,K.Ayyampalayam,65,0.6,6.9,PZ,4/10/2023,Apr-2023,10.97979,77.21591
HP2CTR19,Veerapandi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Veerapandi,63.8,0.6,1.7,PZ,4/7/2023,Apr-2023,11.06387,77.35099
HP2CTR20,Neruperichal,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (N),Neruperichal,61.3,0.6,7.7,PZ,4/7/2023,Apr-2023,11.16064,77.37213
HP2CTR21(A),Pongalur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Pongalur,60,0.61,4.39,PZ,4/6/2023,Apr-2023,10.9726,77.36446
HP2CTR32,Madathukulam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Madathukulam,66.5,0.6,-0.6,PZ,4/10/2023,Apr-2023,10.55578,77.366
HP2ETR09,Kambliyampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Kambliyampatti,60.9,0.6,2.9,PZ,6-4-2023,Apr-2023,10.89198,77.60486
HP2ETR10 A,Poomandanvalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Poomandanvalasu,71.1,0.6,9.54,PZ,4/5/2023,Apr-2023,11.06822,77.55771
HP2ETR11,Kanjeerapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Kanjeerapalayam,71.2,0.6,5.2,PZ,4/5/2023,Apr-2023,11.0451,77.61641
HP2ETR12,Rasathavalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Rasathavalasu,61.3,0.6,3.71,PZ,4/3/2023,Apr-2023,11.03633,77.71269
HP2ETR21,Uthiyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Uthiyur,Uthiyur,82,0.6,5.14,PZ,4/5/2023,Apr-2023,10.8921,77.52697
HP2ETR22,Periakumarapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Periakumarapalayam,60.7,0.6,2.5,PZ,06-04-2023,Apr-2023,10.7733,77.3136
HP2ETR23,Ponnapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Ponnapuram,71,0.61,3.69,PZ,06-04-2023,Apr-2023,10.70004,77.39066
HP2ETR24 A,Kallivalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Alangiyam,Kallivalasu,60,0.61,3.42,PZ,4/6/2023,Apr-2023,10.63289,77.43195
HP2ETR25 A,Thoppampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Thoppampatti,61.3,0.6,6.08,PZ,4/6/2023,Apr-2023,10.78138,77.46321
HP2ETR26,Ponnivadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Ponnivadi,61.9,0.6,2.24,PZ,4/3/2023,Apr-2023,10.69509,77.62115
HP2ETR27,Thoorampadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Thoorampadi,81.8,0.6,1.42,PZ,4/3/2023,Apr-2023,10.84996,77.67491
HP2ETR29,Velampoondi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kannivadi,Velampoondi,61.9,0.6,2.62,PZ,3-4-2023,Apr-2023,10.81195,77.87001
HP2T01,Uthamapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Uthamapalayam,80,0.65,5.33,PZ,4/3/2023,Apr-2023,10.90143,77.67204
HP3Tpr01,Periavalavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Periavalavadi,120,0.68,8.52,PZ,4/12/2023,Apr-2023,10.54776,77.18281
HP3Tpr02,Perumanallur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Perumanallur,Perumanallur,120,0.6,2.3,PZ,4/7/2023,Apr-2023,11.19676,77.36277
HP3TPR03,Poochimedu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,,Poochimedu,120,0.7,24.8,PZ,17-04-2023,Apr-2023,10.42574,77.28549
IBH-61286,Kundadam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Kundadam,120,0.65,8.66,PZ,4/5/2023,Apr-2023,10.84816,77.44715
IBH-61288,Nandavanampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Nandavanampalayam,123,0.1,3.22,PZ,4/5/2023,Apr-2023,10.84739,77.36482
IBH61284,Nadupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Nadupalayam,60,0.45,2.03,PZ,4/3/2023,Apr-2023,10.99126,77.71677
MWSETR06,Virumandempalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Virumandempalayam,124,0.6,14.95,PZ,11-04-2023,Apr-2023,11.21305,77.39413
MWSETR07,Velampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Velampalayam,140.5,0.65,-0.65,PZ,4/11/2023,Apr-2023,11.26659,77.43903
MWSETR12,Kokkampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Kokkampalayam,144.1,0.65,14.83,PZ,4/5/2023,Apr-2023,10.87881,77.38909
MWSETR13,Sankarandampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Sankarandampalayam,Sankarandampalayam,125.8,0.6,4.69,PZ,4/6/2023,Apr-2023,10.81529,77.60669
